,UserId,Gender,DateOfBirth,age
1628,2328,0,,0.179481363
1629,6090,2,2008-05-01 00:00:00.000,0.306427504
1630,414,1,2008-08-01 00:00:00.000,0.310911809
1631,5907,0,,0.179481363
1632,3631,0,,0.179481363
1633,4075,0,,0.179481363
1634,1481,0,,0.179481363
1635,6113,0,,0.179481363
1636,5801,2,2008-04-01 00:00:00.000,0.304932735
1637,1818,0,,0.179481363
1638,1513,1,2007-10-01 00:00:00.000,0.331838565
1639,3630,0,,0.179481363
1640,3768,2,,0.179481363
1641,5995,1,2008-07-01 00:00:00.000,0.30941704
1642,886,2,2007-11-01 00:00:00.000,0.333333333
1643,3542,2,,0.179481363
1644,4093,1,,0.179481363
1645,3253,0,,0.179481363
1646,587,2,2008-07-01 00:00:00.000,0.30941704
1647,2357,1,2007-11-01 00:00:00.000,0.333333333
1648,1369,0,,0.179481363
1649,2890,0,,0.179481363
1650,4370,0,,0.179481363
1651,919,1,,0.179481363
1652,5662,2,2007-11-01 00:00:00.000,0.333333333
1653,5433,1,2008-05-01 00:00:00.000,0.306427504
1654,2886,0,,0.179481363
1655,965,0,,0.179481363
1656,226,2,2008-04-01 00:00:00.000,0.304932735
1657,2649,1,2007-10-01 00:00:00.000,0.331838565
1658,1976,1,2006-12-01 00:00:00.000,0.352765321
1659,4506,2,,0.179481363
1660,4891,2,,0.179481363
1661,2839,0,,0.179481363
1662,3071,0,,0.179481363
1663,5317,0,,0.179481363
1664,5776,1,2008-07-01 00:00:00.000,0.30941704
1665,2039,1,2008-01-01 00:00:00.000,0.30044843
1666,3522,2,,0.179481363
1667,5590,0,,0.179481363
1668,4958,2,,0.179481363
1669,4310,1,2008-01-01 00:00:00.000,0.30044843
1670,6039,0,,0.179481363
1671,5051,0,,0.179481363
1672,2124,0,,0.179481363
1673,5057,1,2008-04-01 00:00:00.000,0.304932735
1674,3271,1,2008-04-01 00:00:00.000,0.304932735
1675,4282,0,,0.179481363
1676,5159,2,2004-09-01 00:00:00.000,0.384155456
1677,2345,0,,0.179481363
1678,3210,0,,0.179481363
1679,3520,1,2008-05-01 00:00:00.000,0.306427504
1680,6005,2,2008-04-01 00:00:00.000,0.304932735
1681,3562,2,2008-06-01 00:00:00.000,0.307922272
1682,1993,1,2007-10-01 00:00:00.000,0.331838565
1683,2614,1,2008-03-01 00:00:00.000,0.303437967
1684,424,0,,0.179481363
1685,3790,0,,0.179481363
1686,2114,1,,0.179481363
1687,693,0,,0.179481363
1688,3706,0,,0.179481363
1689,3909,0,,0.179481363
1690,4704,0,,0.179481363
1691,222,0,,0.179481363
1692,5421,0,,0.179481363
1693,3627,1,,0.179481363
1694,3298,0,,0.179481363
1695,5497,2,2007-11-01 00:00:00.000,0.333333333
1696,115,0,,0.179481363
1697,2823,2,2008-02-01 00:00:00.000,0.301943199
1698,3760,2,2008-04-01 00:00:00.000,0.304932735
1699,789,1,2007-12-01 00:00:00.000,0.334828102
1700,5483,1,2008-07-01 00:00:00.000,0.30941704
1701,4117,1,2007-11-01 00:00:00.000,0.333333333
1702,104,2,2008-06-01 00:00:00.000,0.307922272
1703,2034,1,2007-10-01 00:00:00.000,0.331838565
1704,1479,0,,0.179481363
1705,806,2,,0.179481363
1706,1616,0,,0.179481363
1707,5845,0,,0.179481363
1708,1626,2,2008-06-01 00:00:00.000,0.307922272
1709,2011,0,,0.179481363
1710,4885,1,,0.179481363
1711,1232,1,2008-06-01 00:00:00.000,0.307922272
1712,3435,0,,0.179481363
1713,1051,1,2007-12-01 00:00:00.000,0.334828102
1714,1108,2,2007-12-01 00:00:00.000,0.334828102
1715,1016,0,,0.179481363
1716,4029,2,,0.179481363
1717,2516,0,,0.179481363
1718,4345,0,,0.179481363
1719,2151,1,2008-08-01 00:00:00.000,0.310911809
1720,5076,0,,0.179481363
1721,6047,0,,0.179481363
1722,5376,0,,0.179481363
1723,4525,1,2007-09-01 00:00:00.000,0.330343797
1724,4473,1,2007-09-01 00:00:00.000,0.330343797
1725,1041,1,,0.179481363
1726,5649,0,,0.179481363
1727,3897,2,2008-07-01 00:00:00.000,0.30941704
1728,783,2,2008-06-01 00:00:00.000,0.307922272
1729,471,0,,0.179481363
1730,951,1,,0.179481363
1731,4269,0,,0.179481363
1732,4785,2,2008-02-01 00:00:00.000,0.301943199
1733,3898,2,2008-02-01 00:00:00.000,0.301943199
1734,5965,0,,0.179481363
1735,4456,1,,0.179481363
1736,5394,2,2007-12-01 00:00:00.000,0.334828102
1737,5144,0,,0.179481363
1738,1194,0,,0.179481363
1739,4594,2,2007-10-01 00:00:00.000,0.331838565
1740,1171,0,,0.179481363
1741,260,0,,0.179481363
1742,126,2,2007-09-01 00:00:00.000,0.330343797
1743,5903,0,,0.179481363
1744,981,2,2007-12-01 00:00:00.000,0.334828102
1745,5990,0,,0.179481363
1746,3127,0,,0.179481363
1747,2332,2,,0.179481363
1748,5297,0,,0.179481363
1749,4981,2,,0.179481363
1750,5570,1,2020-01-01 00:00:00.000,0.085201794
1751,1535,0,,0.179481363
1752,4441,1,2008-06-01 00:00:00.000,0.307922272
1753,2159,0,,0.179481363
1754,4716,2,,0.179481363
1755,6046,0,,0.179481363
1756,4945,1,2008-02-01 00:00:00.000,0.301943199
1757,2736,2,2007-10-01 00:00:00.000,0.331838565
1758,873,1,2008-08-01 00:00:00.000,0.310911809
1759,1465,0,,0.179481363
1760,2932,2,2008-04-01 00:00:00.000,0.304932735
1761,3458,2,,0.179481363
1762,1528,0,,0.179481363
1763,803,2,,0.179481363
1764,5440,0,,0.179481363
1765,1759,0,,0.179481363
1766,1233,1,,0.179481363
1767,2460,0,,0.179481363
1768,662,1,2007-09-01 00:00:00.000,0.330343797
1769,3062,0,,0.179481363
1770,701,2,,0.179481363
1771,4776,0,,0.179481363
1772,485,0,,0.179481363
1773,5315,2,2007-09-01 00:00:00.000,0.330343797
1774,4666,2,2006-12-01 00:00:00.000,0.352765321
1775,5808,0,,0.179481363
1776,4639,0,,0.179481363
1777,2783,1,2008-08-01 00:00:00.000,0.310911809
1778,1124,0,,0.179481363
1779,749,2,2008-03-01 00:00:00.000,0.303437967
1780,5818,2,2008-07-01 00:00:00.000,0.30941704
1781,66,1,,0.179481363
1782,5348,2,,0.179481363
1783,4608,0,,0.179481363
1784,521,0,,0.179481363
1785,4078,2,,0.179481363
1786,1431,1,2008-01-01 00:00:00.000,0.30044843
1787,2827,2,2008-03-01 00:00:00.000,0.303437967
1788,1872,1,2008-03-01 00:00:00.000,0.303437967
1789,3163,1,2008-01-01 00:00:00.000,0.30044843
1790,4459,0,,0.179481363
1791,4458,0,,0.179481363
1792,1824,1,,0.179481363
1793,5002,2,2025-04-01 00:00:00.000,0.0
1794,19,1,2007-11-01 00:00:00.000,0.333333333
1795,802,0,,0.179481363
1796,2859,0,,0.179481363
1797,1238,1,2008-02-01 00:00:00.000,0.301943199
1798,2310,0,,0.179481363
1799,2835,1,,0.179481363
1800,670,1,2007-12-01 00:00:00.000,0.334828102
1801,2120,2,2008-03-01 00:00:00.000,0.303437967
1802,4826,0,,0.179481363
1803,1342,0,,0.179481363
1804,1424,2,2007-12-01 00:00:00.000,0.334828102
1805,3846,0,,0.179481363
1806,3904,2,2008-04-01 00:00:00.000,0.304932735
1807,3492,0,,0.179481363
1808,3539,1,,0.179481363
1809,3605,1,,0.179481363
1810,270,0,,0.179481363
1811,6121,1,2007-11-01 00:00:00.000,0.333333333
1812,3202,2,2008-05-01 00:00:00.000,0.306427504
1813,2431,0,,0.179481363
1814,1549,0,,0.179481363
1815,3922,0,,0.179481363
1816,410,1,2008-08-01 00:00:00.000,0.310911809
1817,2176,0,,0.179481363
1818,4357,1,,0.179481363
1819,5167,1,2007-09-01 00:00:00.000,0.330343797
1820,3494,0,,0.179481363
1821,2042,1,,0.179481363
1822,3034,0,,0.179481363
1823,3035,0,,0.179481363
1824,2476,2,2008-08-01 00:00:00.000,0.310911809
1825,3998,0,,0.179481363
1826,2519,0,,0.179481363
1827,747,0,,0.179481363
1828,3379,2,2008-06-01 00:00:00.000,0.307922272
1829,269,0,,0.179481363
1830,1073,0,,0.179481363
1831,4004,2,2007-11-01 00:00:00.000,0.333333333
1832,5830,0,,0.179481363
1833,3810,1,2007-10-01 00:00:00.000,0.331838565
1834,3740,0,,0.179481363
1835,6051,2,2008-04-01 00:00:00.000,0.304932735
1836,4337,1,2007-09-01 00:00:00.000,0.330343797
1837,3979,0,,0.179481363
1838,4558,1,2008-04-01 00:00:00.000,0.304932735
1839,1709,2,2008-05-01 00:00:00.000,0.306427504
1840,4437,0,,0.179481363
1841,1295,0,,0.179481363
1842,3919,2,1994-05-01 00:00:00.000,0.55754858
1843,1147,2,,0.179481363
1844,1780,0,,0.179481363
1845,1351,0,,0.179481363
1846,4445,2,2007-06-01 00:00:00.000,0.325859492
1847,4669,1,2008-02-01 00:00:00.000,0.301943199
1848,944,2,,0.179481363
1849,1458,1,2008-08-01 00:00:00.000,0.310911809
1850,1153,1,,0.179481363
1851,4536,0,,0.179481363
1852,5287,1,2008-06-01 00:00:00.000,0.307922272
1853,1126,1,2008-03-01 00:00:00.000,0.303437967
1854,1411,1,,0.179481363
1855,4431,0,,0.179481363
1856,1423,0,,0.179481363
1857,1174,1,,0.179481363
1858,4485,0,,0.179481363
1859,2389,0,,0.179481363
1860,1332,0,,0.179481363
1861,5861,1,2008-01-01 00:00:00.000,0.30044843
1862,860,2,2007-10-01 00:00:00.000,0.331838565
1863,947,0,,0.179481363
1864,367,1,2007-09-01 00:00:00.000,0.330343797
1865,1353,1,,0.179481363
1866,2606,0,,0.179481363
1867,1805,1,2007-11-01 00:00:00.000,0.333333333
1868,4170,1,2008-05-01 00:00:00.000,0.306427504
1869,5799,0,,0.179481363
1870,6085,0,,0.179481363
1871,1494,0,,0.179481363
1872,1377,1,,0.179481363
1873,2719,1,2008-02-01 00:00:00.000,0.301943199
1874,667,1,,0.179481363
1875,369,2,2008-05-01 00:00:00.000,0.306427504
1876,648,0,,0.179481363
1877,4702,2,2008-08-01 00:00:00.000,0.310911809
1878,4455,0,,0.179481363
1879,3269,2,2007-10-01 00:00:00.000,0.331838565
1880,1703,0,,0.179481363
1881,6119,2,2008-05-01 00:00:00.000,0.306427504
1882,5431,0,,0.179481363
1883,1970,3,,0.179481363
1884,4974,2,2006-10-01 00:00:00.000,0.349775785
1885,1793,1,2004-01-01 00:00:00.000,0.372197309
1886,5053,0,,0.179481363
1887,3685,0,,0.179481363
1888,1901,2,2008-01-01 00:00:00.000,0.30044843
1889,5572,0,,0.179481363
1890,56,1,2008-01-01 00:00:00.000,0.30044843
1891,5676,1,2006-08-01 00:00:00.000,0.346786248
1892,3480,0,,0.179481363
1893,198,1,2008-08-01 00:00:00.000,0.310911809
1894,1317,1,2007-10-01 00:00:00.000,0.331838565
1895,1930,1,2008-05-01 00:00:00.000,0.306427504
1896,2800,2,2007-11-01 00:00:00.000,0.333333333
1897,4991,0,,0.179481363
1898,1810,0,,0.179481363
1899,2403,2,2008-07-01 00:00:00.000,0.30941704
1900,2309,1,2006-06-01 00:00:00.000,0.343796712
1901,5147,1,2007-11-01 00:00:00.000,0.333333333
1902,2187,0,,0.179481363
1903,3044,1,2008-08-01 00:00:00.000,0.310911809
1904,588,2,,0.179481363
1905,796,1,2007-10-01 00:00:00.000,0.331838565
1906,418,1,,0.179481363
1907,4989,2,2008-01-01 00:00:00.000,0.30044843
1908,3464,0,,0.179481363
1909,2435,2,2008-07-01 00:00:00.000,0.30941704
1910,348,2,,0.179481363
1911,1116,1,2008-03-01 00:00:00.000,0.303437967
1912,453,0,,0.179481363
1913,2420,1,,0.179481363
1914,4570,0,,0.179481363
1915,977,2,2008-04-01 00:00:00.000,0.304932735
1916,4607,1,2008-01-01 00:00:00.000,0.30044843
1917,2963,0,,0.179481363
1918,4185,0,,0.179481363
1919,2405,2,2007-10-01 00:00:00.000,0.331838565
1920,3773,2,,0.179481363
1921,2604,1,2008-05-01 00:00:00.000,0.306427504
1922,941,1,2008-07-01 00:00:00.000,0.30941704
1923,3726,1,,0.179481363
1924,579,2,2008-03-01 00:00:00.000,0.303437967
1925,373,2,2008-01-01 00:00:00.000,0.30044843
1926,1685,0,,0.179481363
1927,3197,1,,0.179481363
1928,5068,1,,0.179481363
1929,4013,0,,0.179481363
1930,3958,0,,0.179481363
1931,5358,2,2008-03-01 00:00:00.000,0.303437967
1932,3660,1,2008-06-01 00:00:00.000,0.307922272
1933,1472,1,,0.179481363
1934,2899,2,2008-01-01 00:00:00.000,0.30044843
1935,4728,1,,0.179481363
1936,2508,2,2008-06-01 00:00:00.000,0.307922272
1937,4933,2,2008-08-01 00:00:00.000,0.310911809
1938,4719,1,2008-02-01 00:00:00.000,0.301943199
1939,3086,1,2008-02-01 00:00:00.000,0.301943199
1940,1985,0,,0.179481363
1941,3592,0,,0.179481363
1942,1934,0,,0.179481363
1943,2669,1,,0.179481363
1944,832,0,,0.179481363
1945,1925,1,2007-11-01 00:00:00.000,0.333333333
1946,2791,1,2008-08-01 00:00:00.000,0.310911809
1947,5851,1,,0.179481363
1948,3643,2,2008-02-01 00:00:00.000,0.301943199
1949,2534,2,,0.179481363
1950,1550,0,,0.179481363
1951,1893,0,,0.179481363
1952,4135,0,,0.179481363
1953,5416,2,,0.179481363
1954,3887,2,2007-11-01 00:00:00.000,0.333333333
1955,533,2,2007-11-01 00:00:00.000,0.333333333
1956,4126,1,2007-11-01 00:00:00.000,0.333333333
1957,2397,2,,0.179481363
1958,441,2,2007-11-01 00:00:00.000,0.333333333
1959,5547,0,,0.179481363
1960,1523,2,2008-05-01 00:00:00.000,0.306427504
1961,5323,2,,0.179481363
1962,1839,2,2008-02-01 00:00:00.000,0.301943199
1963,2635,1,2007-11-01 00:00:00.000,0.333333333
1964,1826,0,,0.179481363
1965,4766,2,2008-05-01 00:00:00.000,0.306427504
1966,192,2,,0.179481363
1967,4462,1,2007-12-01 00:00:00.000,0.334828102
1968,4856,1,2008-05-01 00:00:00.000,0.306427504
1969,63,2,,0.179481363
1970,1741,2,2008-02-01 00:00:00.000,0.301943199
1971,1388,2,2008-05-01 00:00:00.000,0.306427504
1972,897,0,,0.179481363
1973,6036,1,2008-02-01 00:00:00.000,0.301943199
1974,2234,2,2008-12-01 00:00:00.000,0.316890882
1975,1498,1,2007-12-01 00:00:00.000,0.334828102
1976,4162,0,,0.179481363
1977,3407,2,2007-12-01 00:00:00.000,0.334828102
1978,4380,2,2008-02-01 00:00:00.000,0.301943199
1979,3168,0,,0.179481363
1980,5295,2,,0.179481363
1981,2641,0,,0.179481363
1982,1412,0,,0.179481363
1983,6112,0,,0.179481363
1984,3579,0,,0.179481363
1985,3357,2,2007-09-01 00:00:00.000,0.330343797
1986,3187,2,2008-04-01 00:00:00.000,0.304932735
1987,90,0,,0.179481363
1988,4877,2,2008-08-01 00:00:00.000,0.310911809
1989,1453,0,2007-11-01 00:00:00.000,0.333333333
1990,1884,2,,0.179481363
1991,4972,0,,0.179481363
1992,5300,0,,0.179481363
1993,69,2,2007-12-01 00:00:00.000,0.334828102
1994,6067,0,,0.179481363
1995,2542,1,,0.179481363
1996,3177,0,,0.179481363
1997,5516,2,2008-03-01 00:00:00.000,0.303437967
1998,883,2,2007-10-01 00:00:00.000,0.331838565
1999,6055,2,,0.179481363
2000,2581,2,2008-05-01 00:00:00.000,0.306427504
2001,2252,2,2008-05-01 00:00:00.000,0.306427504
2002,5660,1,2008-03-01 00:00:00.000,0.303437967
2003,4595,0,,0.179481363
2004,2341,1,,0.179481363
2005,476,1,2007-11-01 00:00:00.000,0.333333333
2006,2680,2,,0.179481363
2007,3261,0,,0.179481363
2008,3232,2,2008-07-01 00:00:00.000,0.30941704
2009,4866,1,,0.179481363
2010,2126,1,,0.179481363
2011,5044,0,,0.179481363
2012,6122,1,2006-02-01 00:00:00.000,0.337817638
2013,655,0,,0.179481363
2014,1415,1,2007-09-01 00:00:00.000,0.330343797
2015,3661,2,,0.179481363
2016,1672,2,2008-02-01 00:00:00.000,0.301943199
2017,5549,2,2007-11-01 00:00:00.000,0.333333333
2018,4418,1,2008-03-01 00:00:00.000,0.303437967
2019,5974,0,,0.179481363
2020,3288,0,,0.179481363
2021,5025,2,2008-06-01 00:00:00.000,0.307922272
2022,3118,2,2008-06-01 00:00:00.000,0.307922272
2023,4562,1,2007-12-01 00:00:00.000,0.334828102
2024,3687,0,,0.179481363
2025,223,1,2007-11-01 00:00:00.000,0.333333333
2026,4921,2,2007-11-01 00:00:00.000,0.333333333
2027,4833,2,,0.179481363
2028,3823,0,,0.179481363
2029,5369,1,2007-10-01 00:00:00.000,0.331838565
2030,5691,2,,0.179481363
2031,3917,2,2007-12-01 00:00:00.000,0.334828102
2032,1928,2,2008-07-01 00:00:00.000,0.30941704
2033,4086,1,2008-02-01 00:00:00.000,0.301943199
2034,3311,0,,0.179481363
2035,216,1,2008-06-01 00:00:00.000,0.307922272
2036,4611,2,2007-10-01 00:00:00.000,0.331838565
2037,2718,2,,0.179481363
2038,3201,0,,0.179481363
2039,1239,2,2008-03-01 00:00:00.000,0.303437967
2040,4596,0,,0.179481363
2041,4725,0,,0.179481363
2042,1998,0,,0.179481363
2043,640,2,2008-01-01 00:00:00.000,0.30044843
2044,3626,1,2008-08-01 00:00:00.000,0.310911809
2045,2087,2,2007-09-01 00:00:00.000,0.330343797
2046,5750,0,,0.179481363
2047,935,0,,0.179481363
2048,3683,2,2008-03-01 00:00:00.000,0.303437967
2049,6135,0,,0.179481363
2050,511,2,2007-12-01 00:00:00.000,0.334828102
2051,1540,1,2007-10-01 00:00:00.000,0.331838565
2052,3496,2,2007-12-01 00:00:00.000,0.334828102
2053,4783,1,2008-07-01 00:00:00.000,0.30941704
2054,2475,0,,0.179481363
2055,2103,1,2007-11-01 00:00:00.000,0.333333333
2056,2750,2,2007-11-01 00:00:00.000,0.333333333
2057,3256,1,2008-08-01 00:00:00.000,0.310911809
2058,3620,2,2007-10-01 00:00:00.000,0.331838565
2059,3155,1,2008-08-01 00:00:00.000,0.310911809
2060,1259,2,2007-10-01 00:00:00.000,0.331838565
2061,4718,0,,0.179481363
2062,1645,2,2008-01-01 00:00:00.000,0.30044843
2063,5842,0,,0.179481363
2064,2694,0,,0.179481363
2065,1460,1,2008-01-01 00:00:00.000,0.30044843
2066,5306,2,2007-11-01 00:00:00.000,0.333333333
2067,6065,1,2007-12-01 00:00:00.000,0.334828102
2068,730,0,,0.179481363
2069,2347,1,2008-04-01 00:00:00.000,0.304932735
2070,937,0,,0.179481363
2071,5772,2,2007-09-01 00:00:00.000,0.330343797
2072,1679,0,,0.179481363
2073,3971,0,,0.179481363
2074,5459,0,,0.179481363
2075,2253,2,2008-04-01 00:00:00.000,0.304932735
2076,2455,0,,0.179481363
2077,3442,0,,0.179481363
2078,5138,2,2008-03-01 00:00:00.000,0.303437967
2079,3304,0,,0.179481363
2080,2118,0,,0.179481363
2081,5932,2,,0.179481363
2082,1499,0,,0.179481363
2083,907,0,,0.179481363
2084,35,2,2007-12-01 00:00:00.000,0.334828102
2085,4975,0,,0.179481363
2086,2171,0,,0.179481363
2087,1883,0,,0.179481363
2088,3647,1,2008-07-01 00:00:00.000,0.30941704
2089,2228,0,,0.179481363
2090,1039,2,2008-08-01 00:00:00.000,0.310911809
2091,3844,1,2008-01-01 00:00:00.000,0.30044843
2092,271,1,,0.179481363
2093,5586,0,,0.179481363
2094,5871,2,2007-09-01 00:00:00.000,0.330343797
2095,3633,1,2008-01-01 00:00:00.000,0.30044843
2096,4090,1,,0.179481363
2097,190,2,2007-12-01 00:00:00.000,0.334828102
2098,1956,1,2008-02-01 00:00:00.000,0.301943199
2099,4500,0,,0.179481363
2100,836,1,2008-08-01 00:00:00.000,0.310911809
2101,513,0,,0.179481363
2102,5942,0,,0.179481363
2103,2590,2,,0.179481363
2104,2820,2,2008-07-01 00:00:00.000,0.30941704
2105,3120,1,2008-06-01 00:00:00.000,0.307922272
2106,463,0,,0.179481363
2107,879,2,,0.179481363
2108,4601,2,2008-06-01 00:00:00.000,0.307922272
2109,4754,2,2007-11-01 00:00:00.000,0.333333333
2110,6045,1,,0.179481363
2111,5829,2,2008-01-01 00:00:00.000,0.30044843
2112,3713,0,,0.179481363
2113,4686,0,,0.179481363
2114,1682,0,,0.179481363
2115,828,0,,0.179481363
2116,3052,0,,0.179481363
2117,383,2,2007-10-01 00:00:00.000,0.331838565
2118,2390,0,,0.179481363
2119,3327,0,,0.179481363
2120,777,1,2008-06-01 00:00:00.000,0.307922272
2121,1539,1,2008-07-01 00:00:00.000,0.30941704
2122,1568,2,,0.179481363
2123,5202,1,,0.179481363
2124,4788,0,,0.179481363
2125,5272,0,,0.179481363
2126,5697,1,2008-05-01 00:00:00.000,0.306427504
2127,4600,2,2008-02-01 00:00:00.000,0.301943199
2128,5182,2,2008-03-01 00:00:00.000,0.303437967
2129,423,2,2008-06-01 00:00:00.000,0.307922272
2130,4488,2,,0.179481363
2131,5541,2,2008-08-01 00:00:00.000,0.310911809
2132,3864,2,2008-08-01 00:00:00.000,0.310911809
2133,4089,0,,0.179481363
2134,2366,1,2008-08-01 00:00:00.000,0.310911809
2135,320,0,,0.179481363
2136,298,0,,0.179481363
2137,1487,0,,0.179481363
2138,2319,0,,0.179481363
2139,2623,1,2008-05-01 00:00:00.000,0.306427504
2140,4897,1,,0.179481363
2141,1376,0,,0.179481363
2142,372,2,2007-12-01 00:00:00.000,0.334828102
2143,430,1,2007-12-01 00:00:00.000,0.334828102
2144,3175,1,2007-11-01 00:00:00.000,0.333333333
2145,1619,0,,0.179481363
2146,1701,1,2008-06-01 00:00:00.000,0.307922272
2147,2009,0,,0.179481363
2148,2146,0,,0.179481363
2149,1331,0,,0.179481363
2150,5920,2,2008-06-01 00:00:00.000,0.307922272
2151,187,0,,0.179481363
2152,5099,1,2008-07-01 00:00:00.000,0.30941704
2153,772,0,,0.179481363
2154,3558,2,2007-10-01 00:00:00.000,0.331838565
2155,2407,1,2007-06-01 00:00:00.000,0.325859492
2156,315,0,,0.179481363
2157,1048,2,2007-11-01 00:00:00.000,0.333333333
2158,5221,2,,0.179481363
2159,4699,1,,0.179481363
2160,1080,2,,0.179481363
2161,5632,0,,0.179481363
2162,3829,1,2008-05-01 00:00:00.000,0.306427504
2163,3390,2,,0.179481363
2164,1760,1,2007-10-01 00:00:00.000,0.331838565
2165,1271,0,,0.179481363
2166,5158,1,2008-07-01 00:00:00.000,0.30941704
2167,2872,0,,0.179481363
2168,5212,2,2008-07-01 00:00:00.000,0.30941704
2169,3415,2,2007-10-01 00:00:00.000,0.331838565
2170,2318,0,,0.179481363
2171,2304,0,,0.179481363
2172,2901,0,,0.179481363
2173,878,2,,0.179481363
2174,4483,1,2007-10-01 00:00:00.000,0.331838565
2175,169,1,2008-07-01 00:00:00.000,0.30941704
2176,3992,2,2007-11-01 00:00:00.000,0.333333333
2177,3181,1,,0.179481363
2178,3762,0,,0.179481363
2179,4734,1,2008-02-01 00:00:00.000,0.301943199
2180,904,0,,0.179481363
2181,2589,2,2007-12-01 00:00:00.000,0.334828102
2182,3607,0,,0.179481363
2183,718,1,,0.179481363
2184,3862,1,,0.179481363
2185,3287,1,,0.179481363
2186,4213,2,2007-12-01 00:00:00.000,0.334828102
2187,1023,0,,0.179481363
2188,5291,2,2008-07-01 00:00:00.000,0.30941704
2189,2663,1,,0.179481363
2190,4174,2,2007-11-01 00:00:00.000,0.333333333
2191,2560,1,,0.179481363
2192,3296,0,,0.179481363
2193,688,2,,0.179481363
2194,2632,1,2008-04-01 00:00:00.000,0.304932735
2195,1941,0,,0.179481363
2196,1693,0,,0.179481363
2197,1762,0,,0.179481363
2198,5647,2,,0.179481363
2199,4956,1,2008-08-01 00:00:00.000,0.310911809
2200,1405,2,2007-11-01 00:00:00.000,0.333333333
2201,3138,2,2007-06-01 00:00:00.000,0.325859492
2202,3703,2,,0.179481363
2203,4471,0,,0.179481363
2204,3961,0,,0.179481363
2205,3141,0,,0.179481363
2206,473,1,2008-08-01 00:00:00.000,0.310911809
2207,4299,1,2007-12-01 00:00:00.000,0.334828102
2208,3109,0,,0.179481363
2209,314,0,,0.179481363
2210,1401,2,2008-04-01 00:00:00.000,0.304932735
2211,2705,1,,0.179481363
2212,595,2,2008-02-01 00:00:00.000,0.301943199
2213,2280,1,2008-06-01 00:00:00.000,0.307922272
2214,2675,1,2007-09-01 00:00:00.000,0.330343797
2215,129,2,2007-10-01 00:00:00.000,0.331838565
2216,2691,2,,0.179481363
2217,5999,2,,0.179481363
2218,5451,2,2007-09-01 00:00:00.000,0.330343797
2219,801,2,,0.179481363
2220,2107,1,,0.179481363
2221,4072,1,2007-10-01 00:00:00.000,0.331838565
2222,558,0,,0.179481363
2223,2190,1,2008-02-01 00:00:00.000,0.301943199
2224,5509,1,2008-05-01 00:00:00.000,0.306427504
2225,1330,1,,0.179481363
2226,1543,1,,0.179481363
2227,3525,2,2007-12-01 00:00:00.000,0.334828102
2228,2652,0,,0.179481363
2229,3811,0,,0.179481363
2230,403,1,2008-01-01 00:00:00.000,0.30044843
2231,2418,2,,0.179481363
2232,4732,1,2007-10-01 00:00:00.000,0.331838565
2233,2466,1,2008-01-01 00:00:00.000,0.30044843
2234,152,2,,0.179481363
2235,1686,0,,0.179481363
2236,4290,1,2008-02-01 00:00:00.000,0.301943199
2237,692,2,2008-07-01 00:00:00.000,0.30941704
2238,2908,1,2008-07-01 00:00:00.000,0.30941704
2239,5781,2,2007-12-01 00:00:00.000,0.334828102
2240,2723,0,,0.179481363
2241,4036,1,2008-06-01 00:00:00.000,0.307922272
2242,1676,0,,0.179481363
2243,5622,2,2008-01-01 00:00:00.000,0.30044843
2244,200,1,2008-06-01 00:00:00.000,0.307922272
2245,2933,1,2008-05-01 00:00:00.000,0.306427504
2246,4935,2,2007-11-01 00:00:00.000,0.333333333
2247,5577,1,2008-02-01 00:00:00.000,0.301943199
2248,2965,2,,0.179481363
2249,5371,2,2008-08-01 00:00:00.000,0.310911809
2250,2116,0,,0.179481363
2251,3882,2,2007-09-01 00:00:00.000,0.330343797
2252,4383,0,,0.179481363
2253,5477,0,,0.179481363
2254,3699,0,,0.179481363
2255,4436,2,2008-05-01 00:00:00.000,0.306427504
2256,1582,1,,0.179481363
2257,4143,0,,0.179481363
2258,30,2,2008-01-01 00:00:00.000,0.30044843
2259,6057,2,,0.179481363
2260,2243,2,,0.179481363
2261,3440,0,,0.179481363
2262,2143,0,,0.179481363
2263,846,2,2008-04-01 00:00:00.000,0.304932735
2264,2468,1,2008-03-01 00:00:00.000,0.303437967
2265,1784,1,2008-02-01 00:00:00.000,0.301943199
2266,1014,2,2007-10-01 00:00:00.000,0.331838565
2267,3266,2,2008-07-01 00:00:00.000,0.30941704
2268,2925,1,2008-03-01 00:00:00.000,0.303437967
2269,4523,1,,0.179481363
2270,174,0,,0.179481363
2271,807,0,,0.179481363
2272,4603,1,2008-07-01 00:00:00.000,0.30941704
2273,316,0,,0.179481363
2274,645,0,,0.179481363
2275,4105,1,2008-04-01 00:00:00.000,0.304932735
2276,3115,2,2007-12-01 00:00:00.000,0.334828102
2277,5446,0,,0.179481363
2278,2889,0,,0.179481363
2279,5000,1,2008-01-01 00:00:00.000,0.30044843
2280,5491,0,,0.179481363
2281,2545,1,2007-12-01 00:00:00.000,0.334828102
2282,2991,0,,0.179481363
2283,1774,1,,0.179481363
2284,5715,0,,0.179481363
2285,1185,0,,0.179481363
2286,3083,0,,0.179481363
2287,5359,0,,0.179481363
2288,4260,2,2007-12-01 00:00:00.000,0.334828102
2289,915,2,2008-06-01 00:00:00.000,0.307922272
2290,4772,1,2008-01-01 00:00:00.000,0.30044843
2291,5047,2,2007-12-01 00:00:00.000,0.334828102
